stage_cd,route_cd,dsp_cd,van_type,station_cd,route_dt,cycle_cd,loadout_tm,bags_tot,overflow_tot,packages_tot,commercial_packages_tot,bag_line_no,bag_sort_zn,bag_id,bag_pkgs,overflow_line_no,overflow_sort_zn,overflow_pkgs
STG.K.11,CX63,JMPL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:15 AM,26,42,357,34,9,B-21.4A,Navy080,11,9,B-21.3B,1
STG.K.11,CX63,JMPL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:15 AM,26,42,357,34,10,B-21.1A,Navy318,4,10,B-21.2B,1
STG.K.11,CX63,JMPL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:15 AM,26,42,357,34,11,B-21.2A,Green667,13,11,B-21.1D,3
STG.K.11,CX63,JMPL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:15 AM,26,42,357,34,13,B-21.3A,Navy332,9,13,B-21.2E,1
STG.K.11,CX63,JMPL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:15 AM,26,42,357,34,14,B-21.1C,Green354,19,14,B-21.1E,3
STG.K.11,CX63,JMPL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:15 AM,26,42,357,34,15,B-21.4C,Black922,10,15,B-21.4E,2
STG.K.11,CX63,JMPL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:15 AM,26,42,357,34,16,B-21.3B,Orange096,3,16,B-21.3D,2
STG.K.11,CX63,JMPL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:15 AM,26,42,357,34,17,B-21.2B,Black694,15,17,B-21.4D,2
STG.K.11,CX63,JMPL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:15 AM,26,42,357,34,18,B-21.1D,Navy999,14,18,B-21.2C,2
STG.K.11,CX63,JMPL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:15 AM,26,42,357,34,19,B-21.2D,Green881,12,,,
STG.K.11,CX63,JMPL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:15 AM,26,42,357,34,21,B-21.2E,Navy562,19,,,
STG.K.11,CX63,JMPL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:15 AM,26,42,357,34,22,B-21.1E,Green009,13,,,
STG.K.11,CX63,JMPL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:15 AM,26,42,357,34,23,B-21.4E,Black764,17,,,
STG.K.11,CX63,JMPL,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:15 AM,26,42,357,34,24,B-21.3D,Orange147,18,,,
